TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00207,C0034,P014,2024-06-19 02:53:27,3,78.78,26.26,Dalton Perez,North America,2023-09-27,ActiveWear Jacket,Clothing,26.26
T00865,C0094,P014,2024-04-28 10:46:07,3,78.78,26.26,Emily Trevino,North America,2023-09-16,ActiveWear Jacket,Clothing,26.26
T00901,C0010,P014,2024-05-12 11:53:53,4,105.04,26.26,Aaron Cox,Europe,2022-12-15,ActiveWear Jacket,Clothing,26.26
T00129,C0002,P004,2024-06-11 23:59:08,4,382.76,95.69,Elizabeth Lutz,Asia,2022-02-13,BookWorld Rug,Home Decor,95.69
T00334,C0164,P004,2024-02-22 14:01:23,1,95.69,95.69,Morgan Perez,Europe,2023-06-01,BookWorld Rug,Home Decor,95.69
T00419,C0030,P004,2024-07-12 13:34:04,3,287.07,95.69,Mark Brock,North America,2024-01-30,BookWorld Rug,Home Decor,95.69
T00641,C0173,P004,2024-01-02 15:02:39,3,287.07,95.69,Francisco Young,Asia,2022-10-06,BookWorld Rug,Home Decor,95.69
T00747,C0137,P004,2024-12-23 23:09:50,1,95.69,95.69,Robert Gardner,South America,2024-04-09,BookWorld Rug,Home Decor,95.69
T00860,C0008,P004,2024-08-22 03:25:32,2,191.38,95.69,David Li,North America,2024-01-13,BookWorld Rug,Home Decor,95.69
T00891,C0091,P004,2024-07-24 23:11:16,4,382.76,95.69,Lisa Kirk,South America,2023-03-16,BookWorld Rug,Home Decor,95.69
T00132,C0105,P029,2024-09-03 19:50:06,4,1734.56,433.64,Ryan Hampton,Europe,2024-11-11,TechPro Headphones,Electronics,433.64
T00213,C0165,P029,2024-02-15 07:07:11,3,1300.92,433.64,Juan Mcdaniel,South America,2022-04-09,TechPro Headphones,Electronics,433.64
T00222,C0146,P029,2024-05-24 22:54:41,1,433.64,433.64,Brittany Harvey,Asia,2024-09-04,TechPro Headphones,Electronics,433.64
T00258,C0050,P029,2024-04-25 03:49:28,3,1300.92,433.64,Ryan Davis,North America,2024-03-02,TechPro Headphones,Electronics,433.64
T00286,C0069,P029,2024-12-09 14:58:44,2,867.28,433.64,Stacy Foster,Europe,2023-12-03,TechPro Headphones,Electronics,433.64
T00436,C0001,P029,2024-11-02 17:04:16,3,1300.92,433.64,Lawrence Carroll,South America,2022-07-10,TechPro Headphones,Electronics,433.64
T00495,C0027,P029,2024-04-07 16:46:45,2,867.28,433.64,Justin Heath,Asia,2022-11-09,TechPro Headphones,Electronics,433.64
T00541,C0082,P029,2024-07-25 15:20:14,2,867.28,433.64,Aimee Taylor,South America,2022-05-13,TechPro Headphones,Electronics,433.64
T00554,C0087,P029,2024-04-13 20:04:25,4,1734.56,433.64,Travis Campbell,South America,2024-04-11,TechPro Headphones,Electronics,433.64
T00576,C0100,P029,2024-09-04 20:49:41,4,1734.56,433.64,Clinton Gomez,Europe,2023-03-16,TechPro Headphones,Electronics,433.64
T00593,C0120,P029,2024-04-01 07:30:59,2,867.28,433.64,Francisco Diaz,South America,2023-01-13,TechPro Headphones,Electronics,433.64
T00673,C0102,P029,2024-09-01 21:40:35,3,1300.92,433.64,Michael Atkinson,South America,2022-09-16,TechPro Headphones,Electronics,433.64
T00680,C0163,P029,2024-07-18 00:10:42,4,1734.56,433.64,Tiffany Cain,South America,2023-06-08,TechPro Headphones,Electronics,433.64
T00776,C0065,P029,2024-04-22 01:00:36,4,1734.56,433.64,Gerald Hines,North America,2024-07-10,TechPro Headphones,Electronics,433.64
T00835,C0190,P029,2024-12-16 09:49:40,1,433.64,433.64,Alexander Lowe,South America,2024-05-31,TechPro Headphones,Electronics,433.64
T00935,C0109,P029,2024-09-21 09:44:39,1,433.64,433.64,Abigail Jones,North America,2022-05-09,TechPro Headphones,Electronics,433.64
T00975,C0116,P029,2024-06-16 15:47:00,2,867.28,433.64,James Martinez,North America,2024-09-11,TechPro Headphones,Electronics,433.64
T00135,C0075,P097,2024-04-29 19:03:50,3,958.02,319.34,Misty Higgins,Europe,2023-05-01,BookWorld Cookbook,Books,319.34
T00173,C0182,P097,2024-05-09 17:32:28,4,1277.36,319.34,Joshua Preston,Europe,2024-12-28,BookWorld Cookbook,Books,319.34
T00182,C0122,P097,2024-05-08 22:24:58,3,958.02,319.34,Corey Ruiz,North America,2022-05-06,BookWorld Cookbook,Books,319.34
T00278,C0077,P097,2024-09-26 16:10:17,1,319.34,319.34,Scott Sims,South America,2023-10-18,BookWorld Cookbook,Books,319.34
T00354,C0070,P097,2024-05-15 00:22:27,4,1277.36,319.34,Timothy Perez,Europe,2022-03-15,BookWorld Cookbook,Books,319.34
T00394,C0063,P097,2024-03-25 13:47:30,4,1277.36,319.34,Wayne Ferguson,Europe,2024-02-05,BookWorld Cookbook,Books,319.34
T00474,C0168,P097,2024-04-01 14:59:11,1,319.34,319.34,Karen Clements MD,South America,2022-12-13,BookWorld Cookbook,Books,319.34
T00534,C0004,P097,2024-06-25 22:10:47,3,958.02,319.34,Kathleen Rodriguez,South America,2022-10-09,BookWorld Cookbook,Books,319.34
T00783,C0057,P097,2024-01-18 16:04:46,2,638.68,319.34,Elizabeth Nguyen,Europe,2024-07-27,BookWorld Cookbook,Books,319.34
T00142,C0028,P080,2024-08-04 12:38:25,4,1214.0,303.5,Jennifer Pena,Asia,2024-06-29,ActiveWear Jacket,Clothing,303.5
T00150,C0166,P080,2024-10-22 12:08:25,1,303.5,303.5,John Rogers,Europe,2022-02-13,ActiveWear Jacket,Clothing,303.5
T00171,C0028,P080,2024-09-19 03:29:48,1,303.5,303.5,Jennifer Pena,Asia,2024-06-29,ActiveWear Jacket,Clothing,303.5
T00247,C0187,P080,2024-10-12 08:20:33,1,303.5,303.5,Kayla Kelly,South America,2024-08-02,ActiveWear Jacket,Clothing,303.5
T00473,C0066,P080,2024-03-13 04:00:25,2,607.0,303.5,Catherine White,Europe,2024-11-15,ActiveWear Jacket,Clothing,303.5
T00489,C0039,P080,2024-02-13 16:15:35,4,1214.0,303.5,Angela Harris,South America,2024-10-13,ActiveWear Jacket,Clothing,303.5
T00588,C0145,P080,2024-04-16 21:50:49,2,607.0,303.5,Wayne Stone,Asia,2023-01-13,ActiveWear Jacket,Clothing,303.5
T00714,C0153,P080,2024-09-11 11:58:00,2,607.0,303.5,Justin Smith,South America,2022-03-20,ActiveWear Jacket,Clothing,303.5
T00827,C0016,P080,2024-11-10 18:24:04,3,910.5,303.5,Emily Woods,North America,2024-01-03,ActiveWear Jacket,Clothing,303.5
T00946,C0145,P080,2024-07-22 05:37:22,4,1214.0,303.5,Wayne Stone,Asia,2023-01-13,ActiveWear Jacket,Clothing,303.5
T00147,C0117,P099,2024-08-05 20:03:50,4,1417.16,354.29,Jeffrey Mcmahon,North America,2024-11-22,SoundWave Mystery Book,Books,354.29
T00266,C0125,P099,2024-02-27 18:25:58,2,708.58,354.29,Nicholas Taylor,North America,2022-12-18,SoundWave Mystery Book,Books,354.29
T00669,C0074,P099,2024-01-03 16:57:09,4,1417.16,354.29,Jonathan Russo,Europe,2022-05-27,SoundWave Mystery Book,Books,354.29
T00825,C0070,P099,2024-02-08 14:20:05,1,354.29,354.29,Timothy Perez,Europe,2022-03-15,SoundWave Mystery Book,Books,354.29
T00148,C0002,P019,2024-02-28 07:44:21,2,770.74,385.37,Elizabeth Lutz,Asia,2022-02-13,ComfortLiving Sweater,Clothing,385.37
T00192,C0079,P019,2024-03-28 04:39:16,4,1541.48,385.37,Brian Murillo,North America,2022-02-02,ComfortLiving Sweater,Clothing,385.37
T00209,C0156,P019,2024-09-06 12:12:21,3,1156.11,385.37,William Adams,North America,2023-08-19,ComfortLiving Sweater,Clothing,385.37
T00264,C0170,P019,2024-01-12 10:17:10,4,1541.48,385.37,Logan Harris,Europe,2023-09-13,ComfortLiving Sweater,Clothing,385.37
T00339,C0117,P019,2024-05-03 03:39:17,4,1541.48,385.37,Jeffrey Mcmahon,North America,2024-11-22,ComfortLiving Sweater,Clothing,385.37
T00375,C0082,P019,2024-10-05 02:02:48,4,1541.48,385.37,Aimee Taylor,South America,2022-05-13,ComfortLiving Sweater,Clothing,385.37
T00525,C0178,P019,2024-10-21 20:29:28,3,1156.11,385.37,Carol Williams,Asia,2023-11-19,ComfortLiving Sweater,Clothing,385.37
T00535,C0059,P019,2024-03-12 21:51:40,4,1541.48,385.37,Mrs. Kimberly Wright,North America,2024-04-07,ComfortLiving Sweater,Clothing,385.37
T00595,C0138,P019,2024-07-11 20:27:51,4,1541.48,385.37,Cynthia Clayton,Asia,2024-11-01,ComfortLiving Sweater,Clothing,385.37
T00836,C0076,P019,2024-04-25 14:43:34,1,385.37,385.37,Emily Roberts,South America,2024-02-11,ComfortLiving Sweater,Clothing,385.37
T00976,C0109,P019,2024-08-07 01:34:06,2,770.74,385.37,Abigail Jones,North America,2022-05-09,ComfortLiving Sweater,Clothing,385.37
T00154,C0040,P020,2023-12-31 06:53:54,4,1585.36,396.34,Michael Harrell,Asia,2022-03-07,ActiveWear Jacket,Clothing,396.34
T00212,C0196,P020,2024-12-03 12:54:48,4,1585.36,396.34,Laura Watts,Europe,2022-06-07,ActiveWear Jacket,Clothing,396.34
T00259,C0006,P020,2024-01-25 09:29:44,4,1585.36,396.34,Brittany Palmer,South America,2024-01-07,ActiveWear Jacket,Clothing,396.34
T00263,C0030,P020,2024-01-28 04:10:05,1,396.34,396.34,Mark Brock,North America,2024-01-30,ActiveWear Jacket,Clothing,396.34
T00627,C0013,P020,2024-05-06 23:15:01,4,1585.36,396.34,Lauren Buchanan,South America,2024-05-19,ActiveWear Jacket,Clothing,396.34
T00788,C0114,P020,2024-06-13 12:58:37,3,1189.02,396.34,Benjamin Anderson,Europe,2024-11-18,ActiveWear Jacket,Clothing,396.34
T00843,C0102,P020,2024-08-08 19:49:54,2,792.68,396.34,Michael Atkinson,South America,2022-09-16,ActiveWear Jacket,Clothing,396.34
T00903,C0182,P020,2024-01-29 19:25:10,4,1585.36,396.34,Joshua Preston,Europe,2024-12-28,ActiveWear Jacket,Clothing,396.34
T00911,C0067,P020,2024-06-14 21:37:11,3,1189.02,396.34,Carl Gonzalez,North America,2023-07-06,ActiveWear Jacket,Clothing,396.34
T00933,C0058,P020,2024-02-01 14:24:48,1,396.34,396.34,Zachary Turner,North America,2024-01-28,ActiveWear Jacket,Clothing,396.34
T00967,C0040,P020,2024-07-19 09:25:20,4,1585.36,396.34,Michael Harrell,Asia,2022-03-07,ActiveWear Jacket,Clothing,396.34
T00983,C0046,P020,2024-04-30 08:50:38,4,1585.36,396.34,Beth Cardenas,North America,2024-10-23,ActiveWear Jacket,Clothing,396.34
T00157,C0169,P044,2024-11-09 09:07:36,2,37.64,18.82,Jennifer Shaw,South America,2023-04-13,ActiveWear Running Shoes,Clothing,18.82
T00672,C0165,P044,2024-07-28 00:09:49,4,75.28,18.82,Juan Mcdaniel,South America,2022-04-09,ActiveWear Running Shoes,Clothing,18.82
T00711,C0165,P044,2024-06-11 15:51:14,4,75.28,18.82,Juan Mcdaniel,South America,2022-04-09,ActiveWear Running Shoes,Clothing,18.82
T00878,C0165,P044,2024-09-24 21:15:21,3,56.46,18.82,Juan Mcdaniel,South America,2022-04-09,ActiveWear Running Shoes,Clothing,18.82
T00159,C0163,P002,2024-10-12 03:12:30,4,1385.2,346.3,Tiffany Cain,South America,2023-06-08,ActiveWear Smartwatch,Electronics,346.3
T00248,C0067,P002,2024-05-03 21:36:31,4,1385.2,346.3,Carl Gonzalez,North America,2023-07-06,ActiveWear Smartwatch,Electronics,346.3
T00285,C0068,P002,2024-04-02 02:23:50,3,1038.9,346.3,Mark Cox,North America,2023-04-04,ActiveWear Smartwatch,Electronics,346.3
T00402,C0031,P002,2024-11-24 17:22:38,2,692.6,346.3,Tina Miller,South America,2024-04-11,ActiveWear Smartwatch,Electronics,346.3
T00648,C0003,P002,2024-08-24 18:54:04,4,1385.2,346.3,Michael Rivera,South America,2024-03-07,ActiveWear Smartwatch,Electronics,346.3
T00706,C0181,P002,2024-07-01 00:11:31,3,1038.9,346.3,Alexander Barker,South America,2023-11-16,ActiveWear Smartwatch,Electronics,346.3
T00717,C0186,P002,2024-09-21 05:32:31,2,692.6,346.3,Amber Alexander,Asia,2023-10-11,ActiveWear Smartwatch,Electronics,346.3
T00780,C0102,P002,2024-02-14 14:25:57,3,1038.9,346.3,Michael Atkinson,South America,2022-09-16,ActiveWear Smartwatch,Electronics,346.3
T00165,C0049,P056,2024-03-18 04:33:39,4,64.32,16.08,Jason Yates,North America,2024-09-18,SoundWave Smartwatch,Electronics,16.08
T00399,C0013,P056,2024-03-28 19:16:21,3,48.24,16.08,Lauren Buchanan,South America,2024-05-19,SoundWave Smartwatch,Electronics,16.08
T00454,C0174,P056,2024-11-10 08:32:31,2,32.16,16.08,Tracy Steele,South America,2022-11-03,SoundWave Smartwatch,Electronics,16.08
T00584,C0112,P056,2024-06-02 17:24:55,1,16.08,16.08,Brian Adkins,South America,2022-07-07,SoundWave Smartwatch,Electronics,16.08
T00774,C0095,P056,2024-01-07 14:19:49,2,32.16,16.08,William Walker,South America,2023-03-04,SoundWave Smartwatch,Electronics,16.08
T00916,C0099,P056,2024-11-10 19:32:15,4,64.32,16.08,Rodney Eaton,South America,2023-01-29,SoundWave Smartwatch,Electronics,16.08
T00949,C0169,P056,2024-02-16 14:52:24,4,64.32,16.08,Jennifer Shaw,South America,2023-04-13,SoundWave Smartwatch,Electronics,16.08
T00996,C0189,P056,2024-01-31 19:34:22,1,16.08,16.08,Sherri Dixon,North America,2024-01-22,SoundWave Smartwatch,Electronics,16.08
T00170,C0038,P082,2024-02-29 01:45:41,3,167.97,55.99,Jeffrey Perkins,North America,2022-04-16,ComfortLiving Rug,Home Decor,55.99
T00215,C0065,P082,2024-03-18 06:01:51,3,167.97,55.99,Gerald Hines,North America,2024-07-10,ComfortLiving Rug,Home Decor,55.99
T00233,C0162,P082,2024-02-16 11:29:31,1,55.99,55.99,Edwin Watson,Asia,2022-03-29,ComfortLiving Rug,Home Decor,55.99
T00369,C0151,P082,2024-12-24 11:40:24,4,223.96,55.99,Amber Gonzalez,South America,2024-11-22,ComfortLiving Rug,Home Decor,55.99
T00373,C0179,P082,2024-02-07 20:28:19,2,111.98,55.99,Donald Miller,Europe,2022-10-16,ComfortLiving Rug,Home Decor,55.99
T00398,C0069,P082,2024-03-14 17:22:52,1,55.99,55.99,Stacy Foster,Europe,2023-12-03,ComfortLiving Rug,Home Decor,55.99
T00622,C0047,P082,2024-02-22 21:46:45,2,111.98,55.99,Samantha Frank,North America,2024-03-22,ComfortLiving Rug,Home Decor,55.99
T00874,C0093,P082,2024-09-12 04:48:36,3,167.97,55.99,Nancy Walker,Asia,2024-07-13,ComfortLiving Rug,Home Decor,55.99
T00174,C0107,P012,2024-02-21 23:48:42,1,159.6,159.6,Dana Cantrell,South America,2023-02-07,ComfortLiving Headphones,Electronics,159.6
T00179,C0119,P012,2024-11-27 08:06:10,1,159.6,159.6,David Armstrong,Europe,2023-11-13,ComfortLiving Headphones,Electronics,159.6
T00451,C0023,P012,2024-10-04 20:44:00,4,638.4,159.6,Nicholas Cain,Europe,2022-03-04,ComfortLiving Headphones,Electronics,159.6
T00719,C0057,P012,2024-04-07 14:32:58,1,159.6,159.6,Elizabeth Nguyen,Europe,2024-07-27,ComfortLiving Headphones,Electronics,159.6
T00789,C0005,P012,2024-11-04 00:30:22,2,319.2,159.6,Laura Weber,Asia,2022-08-15,ComfortLiving Headphones,Electronics,159.6
T00858,C0194,P012,2024-08-18 00:51:18,1,159.6,159.6,Stacy Cook,North America,2024-05-04,ComfortLiving Headphones,Electronics,159.6
T00909,C0093,P012,2024-01-01 14:29:52,2,319.2,159.6,Nancy Walker,Asia,2024-07-13,ComfortLiving Headphones,Electronics,159.6
T00969,C0149,P012,2024-07-30 08:34:58,3,478.8,159.6,Tina Wilson,Europe,2023-01-21,ComfortLiving Headphones,Electronics,159.6
T00176,C0164,P075,2024-10-20 16:20:50,1,497.76,497.76,Morgan Perez,Europe,2023-06-01,TechPro Textbook,Books,497.76
T00360,C0108,P075,2024-05-29 17:04:29,3,1493.28,497.76,David Davis,South America,2022-09-28,TechPro Textbook,Books,497.76
T00367,C0161,P075,2024-03-27 07:31:28,2,995.52,497.76,Jessica Warren,Asia,2022-03-14,TechPro Textbook,Books,497.76
T00643,C0137,P075,2024-05-21 09:00:57,3,1493.28,497.76,Robert Gardner,South America,2024-04-09,TechPro Textbook,Books,497.76
T00782,C0188,P075,2024-08-27 05:49:59,3,1493.28,497.76,Anna Ball,South America,2022-05-17,TechPro Textbook,Books,497.76
T00805,C0038,P075,2024-02-05 18:18:43,3,1493.28,497.76,Jeffrey Perkins,North America,2022-04-16,TechPro Textbook,Books,497.76
T00809,C0078,P075,2024-12-09 11:44:44,2,995.52,497.76,Julia Palmer,Asia,2024-11-13,TechPro Textbook,Books,497.76
T00866,C0065,P075,2024-12-10 01:50:20,3,1493.28,497.76,Gerald Hines,North America,2024-07-10,TechPro Textbook,Books,497.76
T00876,C0044,P075,2024-10-22 02:45:04,2,995.52,497.76,Kenneth Alexander,Europe,2024-07-10,TechPro Textbook,Books,497.76
T00928,C0082,P075,2024-09-06 18:39:07,4,1991.04,497.76,Aimee Taylor,South America,2022-05-13,TechPro Textbook,Books,497.76
T00177,C0099,P005,2024-06-14 08:41:48,3,1287.93,429.31,Rodney Eaton,South America,2023-01-29,TechPro T-Shirt,Clothing,429.31
T00183,C0030,P005,2024-08-24 01:19:18,3,1287.93,429.31,Mark Brock,North America,2024-01-30,TechPro T-Shirt,Clothing,429.31
T00437,C0143,P005,2024-09-11 20:41:10,4,1717.24,429.31,Brian Parker,Asia,2024-05-27,TechPro T-Shirt,Clothing,429.31
T00468,C0061,P005,2024-02-23 05:08:16,2,858.62,429.31,Brandon Escobar,Europe,2023-03-06,TechPro T-Shirt,Clothing,429.31
T00483,C0194,P005,2024-05-08 22:54:06,3,1287.93,429.31,Stacy Cook,North America,2024-05-04,TechPro T-Shirt,Clothing,429.31
T00767,C0045,P005,2024-02-29 03:49:04,3,1287.93,429.31,Michael Williams,Asia,2022-02-25,TechPro T-Shirt,Clothing,429.31
T00855,C0107,P005,2024-08-16 19:51:40,3,1287.93,429.31,Dana Cantrell,South America,2023-02-07,TechPro T-Shirt,Clothing,429.31
T00879,C0074,P005,2024-01-20 17:46:34,3,1287.93,429.31,Jonathan Russo,Europe,2022-05-27,TechPro T-Shirt,Clothing,429.31
T00185,C0108,P028,2024-03-07 03:54:06,4,942.32,235.58,David Davis,South America,2022-09-28,HomeSense Desk Lamp,Home Decor,235.58
T00229,C0038,P028,2024-06-29 11:39:11,3,706.74,235.58,Jeffrey Perkins,North America,2022-04-16,HomeSense Desk Lamp,Home Decor,235.58
T00305,C0127,P028,2024-01-18 15:08:21,4,942.32,235.58,Kathryn Stevens,Europe,2024-04-04,HomeSense Desk Lamp,Home Decor,235.58
T00332,C0145,P028,2024-02-04 07:44:22,4,942.32,235.58,Wayne Stone,Asia,2023-01-13,HomeSense Desk Lamp,Home Decor,235.58
T00393,C0147,P028,2024-05-28 10:52:05,3,706.74,235.58,Hunter Fuller,South America,2022-05-16,HomeSense Desk Lamp,Home Decor,235.58
T00520,C0052,P028,2024-04-20 08:12:59,1,235.58,235.58,Stanley Aguirre,South America,2024-02-20,HomeSense Desk Lamp,Home Decor,235.58
T00527,C0110,P028,2024-01-02 19:11:34,4,942.32,235.58,Elizabeth Wells,Asia,2024-09-21,HomeSense Desk Lamp,Home Decor,235.58
T00582,C0177,P028,2024-08-05 22:39:54,2,471.16,235.58,Julia Kelly,Asia,2024-06-01,HomeSense Desk Lamp,Home Decor,235.58
T00736,C0195,P028,2024-03-05 10:46:53,4,942.32,235.58,Jeremy Mclaughlin,South America,2024-09-17,HomeSense Desk Lamp,Home Decor,235.58
T00756,C0028,P028,2024-02-15 04:29:17,3,706.74,235.58,Jennifer Pena,Asia,2024-06-29,HomeSense Desk Lamp,Home Decor,235.58
T00851,C0059,P028,2024-02-13 06:45:11,3,706.74,235.58,Mrs. Kimberly Wright,North America,2024-04-07,HomeSense Desk Lamp,Home Decor,235.58
T00915,C0163,P028,2024-07-26 15:47:31,3,706.74,235.58,Tiffany Cain,South America,2023-06-08,HomeSense Desk Lamp,Home Decor,235.58
T00196,C0104,P094,2024-07-11 17:39:59,2,894.68,447.34,Laura Bennett,South America,2022-02-10,HomeSense Cookware Set,Home Decor,447.34
T00370,C0143,P094,2024-07-17 08:52:39,3,1342.02,447.34,Brian Parker,Asia,2024-05-27,HomeSense Cookware Set,Home Decor,447.34
T00508,C0057,P094,2024-12-18 11:46:16,3,1342.02,447.34,Elizabeth Nguyen,Europe,2024-07-27,HomeSense Cookware Set,Home Decor,447.34
T00707,C0170,P094,2024-05-27 15:48:49,3,1342.02,447.34,Logan Harris,Europe,2023-09-13,HomeSense Cookware Set,Home Decor,447.34
T00708,C0187,P094,2024-02-12 17:27:50,2,894.68,447.34,Kayla Kelly,South America,2024-08-02,HomeSense Cookware Set,Home Decor,447.34
T00730,C0008,P094,2024-01-22 19:40:43,2,894.68,447.34,David Li,North America,2024-01-13,HomeSense Cookware Set,Home Decor,447.34
T00733,C0059,P094,2024-02-06 22:06:42,1,447.34,447.34,Mrs. Kimberly Wright,North America,2024-04-07,HomeSense Cookware Set,Home Decor,447.34
T00912,C0148,P094,2024-10-02 16:00:54,4,1789.36,447.34,Matthew Rogers,South America,2023-04-16,HomeSense Cookware Set,Home Decor,447.34
T00918,C0103,P094,2024-08-20 02:24:47,2,894.68,447.34,Jennifer Munoz,Europe,2022-05-15,HomeSense Cookware Set,Home Decor,447.34
T00966,C0154,P094,2024-03-04 05:11:01,2,894.68,447.34,Robert Sharp,North America,2024-10-27,HomeSense Cookware Set,Home Decor,447.34
T00974,C0143,P094,2024-12-18 17:13:17,3,1342.02,447.34,Brian Parker,Asia,2024-05-27,HomeSense Cookware Set,Home Decor,447.34
T00205,C0152,P079,2024-04-09 09:14:53,4,1669.48,417.37,Justin Evans,South America,2022-04-19,ActiveWear Rug,Home Decor,417.37
T00274,C0196,P079,2024-08-28 19:56:53,1,417.37,417.37,Laura Watts,Europe,2022-06-07,ActiveWear Rug,Home Decor,417.37
T00294,C0123,P079,2024-08-23 23:45:25,3,1252.11,417.37,Jason Johnston,Asia,2023-11-05,ActiveWear Rug,Home Decor,417.37
T00409,C0138,P079,2024-12-18 04:06:47,4,1669.48,417.37,Cynthia Clayton,Asia,2024-11-01,ActiveWear Rug,Home Decor,417.37
T00427,C0113,P079,2024-02-05 19:46:58,4,1669.48,417.37,Joseph Ortiz Jr.,South America,2022-06-17,ActiveWear Rug,Home Decor,417.37
T00575,C0196,P079,2024-12-15 03:43:35,4,1669.48,417.37,Laura Watts,Europe,2022-06-07,ActiveWear Rug,Home Decor,417.37
T00617,C0048,P079,2024-01-14 03:22:21,3,1252.11,417.37,Matthew Park,South America,2024-11-07,ActiveWear Rug,Home Decor,417.37
T00626,C0199,P079,2024-08-17 12:06:08,2,834.74,417.37,Andrea Jenkins,Europe,2022-12-03,ActiveWear Rug,Home Decor,417.37
T00656,C0065,P079,2024-09-13 08:28:58,1,417.37,417.37,Gerald Hines,North America,2024-07-10,ActiveWear Rug,Home Decor,417.37
T00713,C0135,P079,2024-01-22 02:25:06,2,834.74,417.37,Toni Weaver,Europe,2022-08-23,ActiveWear Rug,Home Decor,417.37
T00745,C0090,P079,2024-06-22 14:35:43,2,834.74,417.37,Charles Hamilton,Asia,2023-10-17,ActiveWear Rug,Home Decor,417.37
T00746,C0104,P079,2024-07-19 14:35:31,4,1669.48,417.37,Laura Bennett,South America,2022-02-10,ActiveWear Rug,Home Decor,417.37
T00766,C0138,P079,2024-02-02 02:54:00,1,417.37,417.37,Cynthia Clayton,Asia,2024-11-01,ActiveWear Rug,Home Decor,417.37
T00823,C0095,P079,2024-09-30 10:45:06,3,1252.11,417.37,William Walker,South America,2023-03-04,ActiveWear Rug,Home Decor,417.37
T00908,C0089,P079,2024-02-12 15:27:25,4,1669.48,417.37,Paul Carter,Europe,2024-04-02,ActiveWear Rug,Home Decor,417.37
T00964,C0047,P079,2024-08-05 13:12:14,1,417.37,417.37,Samantha Frank,North America,2024-03-22,ActiveWear Rug,Home Decor,417.37
T00214,C0056,P024,2024-02-18 05:49:59,2,677.32,338.66,Erika Fernandez,Asia,2024-04-12,SoundWave Cookbook,Books,338.66
T00249,C0075,P024,2024-12-10 21:53:30,3,1015.98,338.66,Misty Higgins,Europe,2023-05-01,SoundWave Cookbook,Books,338.66
T00528,C0053,P024,2024-08-28 04:01:48,4,1354.64,338.66,Albert Burke,Europe,2022-06-18,SoundWave Cookbook,Books,338.66
T00817,C0108,P024,2024-10-02 22:07:40,2,677.32,338.66,David Davis,South America,2022-09-28,SoundWave Cookbook,Books,338.66
T00847,C0004,P024,2024-10-24 16:28:30,1,338.66,338.66,Kathleen Rodriguez,South America,2022-10-09,SoundWave Cookbook,Books,338.66
T00219,C0019,P008,2024-08-22 23:44:44,1,146.85,146.85,Brandon Rodriguez,Europe,2023-01-12,BookWorld Bluetooth Speaker,Electronics,146.85
T00385,C0072,P008,2024-03-16 16:23:59,2,293.7,146.85,Sarah Scott,North America,2024-07-24,BookWorld Bluetooth Speaker,Electronics,146.85
T00611,C0084,P008,2024-12-16 14:32:21,2,293.7,146.85,Belinda Garner,Asia,2024-09-17,BookWorld Bluetooth Speaker,Electronics,146.85
T00660,C0057,P008,2024-09-23 16:46:01,3,440.55,146.85,Elizabeth Nguyen,Europe,2024-07-27,BookWorld Bluetooth Speaker,Electronics,146.85
T00701,C0175,P008,2024-07-27 05:05:37,2,293.7,146.85,Matthew Johnson,Asia,2022-04-16,BookWorld Bluetooth Speaker,Electronics,146.85
T00757,C0022,P008,2024-09-03 03:11:42,2,293.7,146.85,Teresa Esparza,Asia,2023-10-27,BookWorld Bluetooth Speaker,Electronics,146.85
T00781,C0182,P008,2024-05-06 19:24:04,1,146.85,146.85,Joshua Preston,Europe,2024-12-28,BookWorld Bluetooth Speaker,Electronics,146.85
T00934,C0154,P008,2024-09-19 14:18:33,2,293.7,146.85,Robert Sharp,North America,2024-10-27,BookWorld Bluetooth Speaker,Electronics,146.85
T00963,C0199,P008,2024-10-26 00:01:58,2,293.7,146.85,Andrea Jenkins,Europe,2022-12-03,BookWorld Bluetooth Speaker,Electronics,146.85
T01000,C0004,P008,2024-02-28 10:16:35,2,293.7,146.85,Kathleen Rodriguez,South America,2022-10-09,BookWorld Bluetooth Speaker,Electronics,146.85
T00238,C0031,P091,2024-08-11 00:11:15,2,445.9,222.95,Tina Miller,South America,2024-04-11,HomeSense Rug,Home Decor,222.95
T00257,C0051,P091,2024-08-10 00:39:50,1,222.95,222.95,Nicholas Ellis,Europe,2023-12-21,HomeSense Rug,Home Decor,222.95
T00260,C0059,P091,2024-03-23 08:29:57,4,891.8,222.95,Mrs. Kimberly Wright,North America,2024-04-07,HomeSense Rug,Home Decor,222.95
T00384,C0073,P091,2024-02-04 15:35:27,4,891.8,222.95,Heidi Johnson,Europe,2022-08-20,HomeSense Rug,Home Decor,222.95
T00646,C0036,P091,2024-01-23 12:53:51,3,668.85,222.95,Brian Aguilar DDS,North America,2024-07-06,HomeSense Rug,Home Decor,222.95
T00793,C0054,P091,2024-10-07 17:48:28,3,668.85,222.95,Bruce Rhodes,Asia,2024-09-29,HomeSense Rug,Home Decor,222.95
T00798,C0015,P091,2024-09-21 01:39:03,3,668.85,222.95,Tina Duran,North America,2023-11-20,HomeSense Rug,Home Decor,222.95
